AnimalID,AnimalType,Breed,Color,EntryDate,ReleaseDate,OutcomeType,Sex,Age,Year,Month,IsAdopted
A751640,Other,Raccoon,Black/Gray,2017-06-10 14:51:00,2017-06-10 15:57:00,Euthanasia,Unknown,2 years,2017,6,False
A742948,Cat,Domestic Shorthair Mix,Torbie/White,2017-02-02 15:59:00,2017-02-07 11:49:00,Return to Owner,Spayed Female,1 year,2017,2,False
A570741,Dog,Australian Shepherd Mix,Blue/Tan,2014-07-05 14:12:00,2014-07-06 14:19:00,Return to Owner,Neutered Male,14 years,2014,7,False
A745094,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-03-12 15:54:00,2017-03-13 09:00:00,Transfer,Intact Male,1 year,2017,3,False
A719174,Dog,Labrador Retriever Mix,Gold,2016-01-14 16:16:00,2016-01-24 12:24:00,Adoption,Intact Male,5 months,2016,1,True
A701142,Cat,Domestic Shorthair Mix,Calico,2015-04-24 14:25:00,2015-04-24 15:52:00,Transfer,Unknown,1 weeks,2015,4,False
A739363,Dog,Pit Bull Mix,Brown Brindle/Black,2016-12-01 12:47:00,2016-12-03 17:45:00,Transfer,Intact Male,1 month,2016,12,False
A725648,Cat,Domestic Shorthair Mix,Black/White,2016-05-01 12:14:00,2016-05-01 16:44:00,Transfer,Intact Female,1 weeks,2016,5,False
A658212,Dog,Chihuahua Shorthair Mix,Buff,2015-03-21 15:25:00,2013-10-10 10:31:00,Adoption,Neutered Male,1 year,2013,10,True
A658212,Dog,Chihuahua Shorthair Mix,Buff,2015-03-21 15:25:00,2015-03-21 16:48:00,Return to Owner,Neutered Male,1 year,2015,3,False
A658212,Dog,Chihuahua Shorthair Mix,Buff,2015-03-21 15:25:00,2015-03-20 16:56:00,Adoption,Neutered Male,1 year,2015,3,True
A746123,Dog,Australian Terrier Mix,Brown/Black,2017-03-29 09:05:00,2017-04-13 18:30:00,Adoption,Intact Male,11 years,2017,4,True
A666048,Dog,Boxer,Brown Brindle/White,2013-10-26 12:37:00,2013-11-01 14:13:00,Transfer,Intact Female,4 years,2013,11,False
A692782,Dog,Labrador Retriever Mix,Blue/White,2014-11-25 14:13:00,2014-12-03 18:04:00,Transfer,Intact Male,3 years,2014,12,False
A671934,Dog,Dachshund Longhair,Brown/Black,2014-02-01 14:08:00,2014-02-06 17:43:00,Adoption,Intact Female,1 year,2014,2,True
A733661,Other,Bat,Black,2016-08-25 12:47:00,2016-08-26 10:02:00,Euthanasia,Unknown,1 year,2016,8,False
A733673,Dog,Pointer,White/Brown,2016-08-25 15:29:00,2016-08-29 16:54:00,Adoption,Intact Female,5 months,2016,8,True
A756284,Dog,Yorkshire Terrier Mix,White/Tricolor,2017-08-17 11:13:00,2017-08-21 18:26:00,Adoption,Intact Female,1 year,2017,8,True
A762669,Cat,Domestic Shorthair Mix,White/Orange Tabby,2017-11-22 22:56:00,2017-11-29 16:36:00,Adoption,Intact Male,5 months,2017,11,True
A683997,Dog,Pit Bull Mix,Black/White,2014-07-30 17:10:00,2014-08-18 12:28:00,Euthanasia,Neutered Male,2 years,2014,8,False
A708173,Dog,Chihuahua Shorthair Mix,Black/White,2015-07-23 22:06:00,2015-07-25 11:31:00,Euthanasia,Intact Female,11 months,2015,7,False
A704773,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-06-09 06:51:00,2015-06-09 11:28:00,Transfer,Intact Female,2 weeks,2015,6,False
A699750,Dog,Border Collie,Chocolate/White,2015-04-02 11:00:00,2015-04-04 14:11:00,Transfer,Intact Female,1 year,2015,4,False
A712103,Cat,Domestic Shorthair Mix,Orange/White,2015-09-17 11:03:00,2015-09-17 12:21:00,Transfer,Intact Male,1 weeks,2015,9,False
A724582,Cat,Domestic Shorthair Mix,Orange Tabby,2016-04-19 14:42:00,2016-05-21 14:38:00,Adoption,Intact Female,1 month,2016,5,True
A730090,Cat,Domestic Shorthair Mix,Torbie,2016-06-28 11:57:00,2016-07-03 11:41:00,Adoption,Intact Female,1 month,2016,7,True
A752780,Cat,Domestic Shorthair Mix,Blue Tabby,2017-06-27 13:02:00,2017-06-27 17:41:00,Transfer,Intact Female,2 weeks,2017,6,False
A490091,Dog,Pit Bull Mix,Black/White,2015-09-22 14:53:00,2015-09-22 17:14:00,Euthanasia,Spayed Female,9 years,2015,9,False
A705872,Cat,Domestic Shorthair Mix,Orange Tabby/White,2015-06-22 12:34:00,2015-06-26 18:34:00,Adoption,Intact Male,2 months,2015,6,True
A681145,Dog,Catahoula Mix,Blue Merle,2014-06-13 11:01:00,2016-01-28 08:39:00,Adoption,Neutered Male,10 years,2016,1,True
A691312,Cat,Domestic Medium Hair Mix,White/Brown Tabby,2014-11-02 16:59:00,2014-11-02 18:28:00,Transfer,Intact Female,3 weeks,2014,11,False
A713499,Dog,Labrador Retriever Mix,Tan,2015-10-07 16:01:00,2015-10-11 16:27:00,Adoption,Neutered Male,6 years,2015,10,True
A766072,Dog,Labrador Retriever Mix,Brown Brindle/White,2018-02-01 11:28:00,2018-02-20 10:27:00,Adoption,Intact Female,1 month,2018,2,True
A719113,Dog,Boxer Mix,Brown Brindle/White,2016-01-19 18:02:00,2016-01-18 15:17:00,Adoption,Neutered Male,5 years,2016,1,True
A719113,Dog,Boxer Mix,Brown Brindle/White,2016-01-19 18:02:00,2016-01-28 12:05:00,Transfer,Neutered Male,5 years,2016,1,False
A719198,Other,Skunk Mix,Black/White,2016-01-15 11:55:00,2016-01-17 18:04:00,Euthanasia,Unknown,2 years,2016,1,False
A683020,Dog,Pit Bull Mix,White,2015-06-30 16:11:00,2014-08-14 14:17:00,Return to Owner,Spayed Female,1 year,2014,8,False
A683020,Dog,Pit Bull Mix,White,2015-06-30 16:11:00,2015-05-22 14:11:00,Return to Owner,Spayed Female,1 year,2015,5,False
A683020,Dog,Pit Bull Mix,White,2015-06-30 16:11:00,2015-09-06 16:43:00,Adoption,Spayed Female,1 year,2015,9,True
A683020,Dog,Pit Bull Mix,White,2015-06-30 16:11:00,2015-06-19 13:34:00,Return to Owner,Spayed Female,1 year,2015,6,False
A722457,Cat,Domestic Shorthair Mix,Black,2016-03-17 07:44:00,2016-03-31 13:31:00,Transfer,Neutered Male,3 years,2016,3,False
A701329,Dog,Black Mouth Cur,Brown,2015-04-27 17:13:00,2015-05-02 11:16:00,Adoption,Intact Male,2 months,2015,5,True
A701329,Dog,Black Mouth Cur,Brown,2015-04-27 17:13:00,2016-03-26 12:44:00,Transfer,Intact Male,2 months,2016,3,False
A701329,Dog,Black Mouth Cur,Brown,2015-04-27 17:13:00,2016-01-10 00:00:00,Transfer,Intact Male,2 months,2016,1,False
A629344,Dog,Pit Bull Mix,Brown/White,2017-05-03 11:18:00,2017-04-28 16:01:00,Return to Owner,Neutered Male,8 years,2017,4,False
A629344,Dog,Pit Bull Mix,Brown/White,2017-05-03 11:18:00,2017-07-31 18:39:00,Return to Owner,Neutered Male,8 years,2017,7,False
A629344,Dog,Pit Bull Mix,Brown/White,2017-05-03 11:18:00,2017-05-04 00:00:00,Return to Owner,Neutered Male,8 years,2017,5,False
A747412,Cat,Domestic Shorthair Mix,Tortie,2017-04-20 17:44:00,2017-04-21 15:17:00,Adoption,Spayed Female,2 months,2017,4,True
A756180,Other,Raccoon,Gray/Black,2017-08-15 12:53:00,2017-08-15 13:46:00,Euthanasia,Unknown,1 year,2017,8,False
A666608,Cat,Domestic Shorthair Mix,Calico,2013-11-04 13:51:00,2013-11-06 12:05:00,Return to Owner,Spayed Female,6 years,2013,11,False
A669487,Dog,Labrador Retriever/Boxer,Tan,2013-12-21 15:25:00,2013-12-22 15:07:00,Return to Owner,Spayed Female,3 years,2013,12,False
A676104,Dog,Mastiff Mix,Black,2014-04-04 15:34:00,2014-04-04 19:07:00,Return to Owner,Intact Male,1 year,2014,4,False
A759428,Cat,American Shorthair Mix,Gray/Gray,2017-10-01 18:10:00,2017-10-01 18:43:00,Transfer,Unknown,2 weeks,2017,10,False
A765447,Cat,Domestic Shorthair Mix,Brown Tabby/White,2018-01-20 13:42:00,2018-01-24 15:53:00,Adoption,Intact Female,3 months,2018,1,True
A714320,Cat,Domestic Shorthair Mix,Calico,2015-10-21 13:43:00,2015-12-18 14:49:00,Adoption,Spayed Female,2 years,2015,12,True
A710047,Cat,Domestic Shorthair Mix,Pink,2015-08-16 14:07:00,2015-08-16 14:15:00,Transfer,Unknown,0 years,2015,8,False
A710946,Cat,Domestic Shorthair Mix,Torbie,2015-08-30 14:19:00,2015-09-07 12:28:00,Adoption,Intact Female,2 months,2015,9,True
A640789,Dog,Labrador Retriever Mix,Black,2014-01-17 19:19:00,2014-01-31 14:52:00,Euthanasia,Neutered Male,2 years,2014,1,False
A758654,Dog,Pit Bull Mix,Black/White,2017-09-19 17:36:00,2018-02-16 15:59:00,Transfer,Intact Male,2 years,2018,2,False
A761121,Dog,Pit Bull Mix,Black,2017-10-29 14:49:00,2017-11-08 14:13:00,Transfer,Intact Female,2 years,2017,11,False
A729338,Dog,Pug Mix,Fawn,2016-06-16 14:43:00,2016-06-16 16:20:00,Return to Owner,Spayed Female,9 years,2016,6,False
A694626,Dog,Australian Shepherd Mix,White/Cream,2015-01-01 10:53:00,2015-01-15 18:27:00,Adoption,Intact Male,2 months,2015,1,True
A683104,Cat,Domestic Medium Hair Mix,Seal Point/White,2014-07-07 12:29:00,2014-07-11 17:31:00,Adoption,Intact Female,1 month,2014,7,True
A683104,Cat,Domestic Medium Hair Mix,Seal Point/White,2014-07-07 12:29:00,2014-07-12 17:02:00,Adoption,Intact Female,1 month,2014,7,True
A767970,Dog,Pointer Mix,White/Chocolate,2018-03-10 12:57:00,2018-03-10 13:50:00,Return to Owner,Intact Female,2 years,2018,3,False
A767777,Cat,Domestic Shorthair Mix,Black,2018-03-06 13:12:00,2018-03-10 18:07:00,Transfer,Intact Female,6 months,2018,3,False
A748759,Cat,Domestic Shorthair Mix,Black,2017-05-06 15:11:00,2017-05-09 10:30:00,Died,Intact Male,1 weeks,2017,5,False
A708788,Cat,Domestic Shorthair Mix,Blue Tabby,2015-07-31 16:42:00,2015-08-01 09:00:00,Transfer,Intact Female,4 months,2015,8,False
A739667,Cat,Domestic Shorthair Mix,Black Tabby,2016-12-05 17:26:00,2016-12-06 09:00:00,Transfer,Neutered Male,6 years,2016,12,False
A749792,Cat,Domestic Shorthair Mix,Tortie,2017-05-19 15:02:00,2017-06-02 18:47:00,Transfer,Intact Female,2 years,2017,6,False
A690877,Dog,Labrador Retriever Mix,Buff,2014-10-27 15:42:00,2014-11-01 17:00:00,Adoption,Spayed Female,2 years,2014,11,True
A758055,Dog,Labrador Retriever Mix,Black,2017-12-19 14:20:00,2017-12-26 17:22:00,Rto-Adopt,Spayed Female,1 year,2017,12,False
A532406,Dog,Toy Poodle,Black,2014-09-18 12:28:00,2014-09-22 18:16:00,Adoption,Spayed Female,6 years,2014,9,True
A672695,Cat,Domestic Longhair Mix,Brown Tabby/White,2014-02-15 11:49:00,2014-02-16 18:08:00,Transfer,Unknown,3 years,2014,2,False
A734034,Cat,Domestic Shorthair Mix,Orange Tabby,2016-08-31 13:19:00,2016-09-04 17:44:00,Adoption,Intact Male,4 months,2016,9,True
A718127,Dog,Pit Bull Mix,Black/White,2015-12-21 18:20:00,2016-01-07 00:00:00,Transfer,Intact Female,2 years,2016,1,False
A753153,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-07-02 13:36:00,2017-10-17 11:35:00,Return to Owner,Neutered Male,4 months,2017,10,False
A753153,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-07-02 13:36:00,2017-07-05 17:02:00,Return to Owner,Neutered Male,4 months,2017,7,False
A756367,Other,Guinea Pig Mix,Black,2017-08-18 12:33:00,2017-08-19 13:41:00,Adoption,Unknown,7 months,2017,8,True
A681110,Dog,Chihuahua Shorthair Mix,Sable/White,2014-06-12 16:33:00,2014-06-14 17:34:00,Return to Owner,Intact Male,3 years,2014,6,False
A721357,Cat,Domestic Shorthair Mix,Black/White,2016-02-25 12:20:00,2016-02-26 17:58:00,Return to Owner,Neutered Male,2 years,2016,2,False
A666865,Dog,Labrador Retriever Mix,Black/White,2013-11-08 12:58:00,2013-11-12 18:58:00,Adoption,Intact Female,3 months,2013,11,True
A672019,Dog,American Staffordshire Terrier Mix,Black/White,2014-02-02 17:24:00,2014-02-17 12:51:00,Adoption,Intact Female,1 year,2014,2,True
A699047,Dog,Chihuahua Shorthair Mix,Black/White,2015-03-21 17:45:00,2015-03-21 18:40:00,Euthanasia,Unknown,2 months,2015,3,False
A696409,Cat,Domestic Shorthair Mix,Black,2015-02-04 13:23:00,2015-02-09 18:46:00,Adoption,Intact Male,2 months,2015,2,True
A757131,Dog,Labrador Retriever Mix,Black,2017-08-30 13:23:00,2017-09-06 17:02:00,Adoption,Intact Male,1 year,2017,9,True
A722713,Dog,Chihuahua Shorthair Mix,Tan,2016-03-21 13:26:00,2016-03-28 12:33:00,Transfer,Intact Male,3 years,2016,3,False
A692903,Dog,German Shepherd Mix,Black/Tan,2014-11-28 11:10:00,2014-12-02 17:50:00,Adoption,Intact Female,1 month,2014,12,True
A695064,Dog,Lhasa Apso Mix,White/Brown,2015-01-08 13:55:00,2015-01-08 15:50:00,Return to Owner,Intact Male,1 year,2015,1,False
A677074,Cat,Domestic Shorthair Mix,Orange Tabby/White,2014-04-19 11:37:00,2014-04-23 17:45:00,Adoption,Intact Female,3 months,2014,4,True
A746142,Other,Bat Mix,Brown,2017-03-29 12:57:00,2017-03-30 08:29:00,Euthanasia,Unknown,1 year,2017,3,False
A744822,Dog,Pit Bull Mix,Black/White,2017-03-08 11:16:00,2017-03-16 11:54:00,Transfer,Spayed Female,9 months,2017,3,False
A740428,Cat,Domestic Shorthair Mix,Black/Black,2017-01-11 13:16:00,2017-01-15 16:07:00,Adoption,Neutered Male,7 months,2017,1,True
A740428,Cat,Domestic Shorthair Mix,Black/Black,2017-01-11 13:16:00,2016-12-24 15:33:00,Adoption,Neutered Male,7 months,2016,12,True
A677333,Dog,Pit Bull Mix,Brown/White,2014-04-23 16:25:00,2014-04-26 18:44:00,Return to Owner,Intact Male,2 years,2014,4,False
A677333,Dog,Pit Bull Mix,Brown/White,2014-04-23 16:25:00,2014-11-17 18:05:00,Return to Owner,Intact Male,2 years,2014,11,False
A677333,Dog,Pit Bull Mix,Brown/White,2014-04-23 16:25:00,2015-01-15 19:07:00,Return to Owner,Intact Male,2 years,2015,1,False
A677333,Dog,Pit Bull Mix,Brown/White,2014-04-23 16:25:00,2016-07-04 15:25:00,Return to Owner,Intact Male,2 years,2016,7,False
A754052,Cat,Domestic Medium Hair Mix,Torbie,2017-07-14 16:34:00,2017-09-29 08:44:00,Adoption,Intact Female,4 weeks,2017,9,True
A695297,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-01-13 13:37:00,2015-01-19 17:53:00,Adoption,Intact Female,7 months,2015,1,True
A667348,Other,Rabbit Sh Mix,Brown,2013-11-16 13:40:00,2013-11-17 11:49:00,Transfer,Unknown,4 weeks,2013,11,False
A758001,Other,Bat Mix,Brown,2017-09-09 20:18:00,2017-09-10 09:06:00,Died,Unknown,1 year,2017,9,False
A709273,Cat,Domestic Shorthair Mix,Black,2015-08-06 16:45:00,2015-08-15 15:23:00,Transfer,Intact Male,1 year,2015,8,False
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2014-03-30 12:30:00,Return to Owner,Neutered Male,2 years,2014,3,False
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2015-03-10 17:40:00,Return to Owner,Neutered Male,2 years,2015,3,False
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2016-04-12 15:53:00,Return to Owner,Neutered Male,2 years,2016,4,False
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2015-11-11 18:55:00,Return to Owner,Neutered Male,2 years,2015,11,False
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2015-06-19 18:01:00,Adoption,Neutered Male,2 years,2015,6,True
A663819,Dog,Pit Bull Mix,Black/White,2015-03-10 15:55:00,2016-11-13 12:50:00,Adoption,Neutered Male,2 years,2016,11,True
A752312,Cat,Domestic Shorthair Mix,Black/White,2017-06-21 08:23:00,2017-09-02 15:19:00,Adoption,Intact Female,1 month,2017,9,True
A751759,Dog,Bruss Griffon Mix,Brown Brindle/White,2017-06-12 13:53:00,2017-06-16 18:39:00,Adoption,Intact Male,1 month,2017,6,True
A718197,Dog,Labrador Retriever Mix,Black,2015-12-23 16:02:00,2015-12-31 13:24:00,Adoption,Neutered Male,9 years,2015,12,True
A741554,Dog,Dachshund Mix,Tan/Black,2017-01-03 17:17:00,2017-01-08 17:05:00,Adoption,Intact Male,1 year,2017,1,True
A654483,Dog,Labrador Retriever Mix,Brown/Brown,2013-12-30 16:07:00,2014-03-12 17:21:00,Euthanasia,Neutered Male,2 years,2014,3,False
A654483,Dog,Labrador Retriever Mix,Brown/Brown,2013-12-30 16:07:00,2014-01-06 18:37:00,Return to Owner,Neutered Male,2 years,2014,1,False
A673720,Other,Rabbit Sh Mix,Black/White,2014-03-01 10:12:00,2014-03-05 16:19:00,Transfer,Intact Female,3 months,2014,3,False
A678878,Dog,Catahoula,Brown Merle/White,2014-05-13 17:02:00,2014-05-18 17:46:00,Adoption,Intact Male,2 months,2014,5,True
A722055,Dog,Boxer Mix,Tan,2016-03-21 11:28:00,2016-04-15 18:43:00,Adoption,Neutered Male,1 year,2016,4,True
A722055,Dog,Boxer Mix,Tan,2016-03-21 11:28:00,2016-03-20 19:38:00,Adoption,Neutered Male,1 year,2016,3,True
A722966,Cat,Snowshoe Mix,Seal Point,2016-03-24 13:46:00,2016-03-31 15:23:00,Transfer,Neutered Male,3 years,2016,3,False
A712534,Dog,Chihuahua Shorthair Mix,White/Tan,2016-03-28 16:35:00,2016-04-04 13:18:00,Transfer,Spayed Female,2 years,2016,4,False
A712534,Dog,Chihuahua Shorthair Mix,White/Tan,2016-03-28 16:35:00,2015-09-27 00:00:00,Return to Owner,Spayed Female,2 years,2015,9,False
A749144,Dog,Dachshund Mix,Brown Merle,2017-05-16 16:33:00,2017-05-16 17:15:00,Return to Owner,Neutered Male,14 years,2017,5,False
A720490,Cat,Domestic Shorthair Mix,Brown Tabby,2016-02-10 15:42:00,2016-03-24 13:02:00,Adoption,Intact Female,1 month,2016,3,True
A687227,Dog,Jack Russell Terrier Mix,White/Tan,2014-09-02 12:54:00,2014-09-07 18:47:00,Adoption,Intact Male,1 year,2014,9,True
A701305,Dog,Border Collie Mix,White/Black,2015-04-27 13:17:00,2015-04-27 14:35:00,Euthanasia,Intact Female,1 year,2015,4,False
A677293,Cat,Domestic Shorthair Mix,Orange Tabby,2014-04-23 08:12:00,2014-04-23 11:17:00,Transfer,Intact Male,4 days,2014,4,False
A723231,Other,Bat,Brown,2016-03-28 15:58:00,2016-03-30 10:15:00,Euthanasia,Unknown,5 months,2016,3,False
A751862,Dog,Pit Bull Mix,Red,2017-06-14 11:20:00,2017-06-23 12:41:00,Adoption,Intact Male,8 months,2017,6,True
A706968,Cat,Domestic Medium Hair Mix,Black,2015-07-06 11:01:00,2015-07-10 12:15:00,Adoption,Neutered Male,2 years,2015,7,True
A701132,Dog,Soft Coated Wheaten Terrier Mix,Brown,2015-04-24 13:24:00,2015-04-26 18:59:00,Return to Owner,Intact Male,2 years,2015,4,False
A710444,Cat,Domestic Shorthair Mix,Brown Tabby/White,2015-08-23 11:33:00,2015-09-03 14:44:00,Transfer,Intact Male,4 months,2015,9,False
A739047,Dog,Pug Mix,Tricolor,2016-11-26 18:43:00,2016-11-27 11:06:00,Return to Owner,Neutered Male,6 months,2016,11,False
A700375,Other,Bat Mix,Brown,2015-04-12 17:18:00,2015-04-12 19:12:00,Euthanasia,Unknown,2 years,2015,4,False
A702609,Cat,Domestic Shorthair Mix,Black/White,2015-05-16 11:53:00,2015-05-17 09:00:00,Transfer,Intact Female,1 year,2015,5,False
A668373,Dog,Cairn Terrier Mix,Black/Brown,2013-12-03 09:18:00,2013-12-08 18:37:00,Adoption,Intact Male,4 months,2013,12,True
A751929,Other,Rabbit Sh Mix,Black,2017-06-15 11:07:00,2017-07-07 20:00:00,Died,Unknown,4 days,2017,7,False
A672308,Dog,Border Collie Mix,Black/White,2014-02-07 17:08:00,2014-02-11 16:15:00,Adoption,Intact Female,2 years,2014,2,True
A672308,Dog,Border Collie Mix,Black/White,2014-02-07 17:08:00,2014-04-06 15:58:00,Return to Owner,Intact Female,2 years,2014,4,False
A738199,Dog,Chinese Sharpei Mix,Brown Brindle,2016-11-10 17:30:00,2017-02-11 15:18:00,Adoption,Intact Male,2 years,2017,2,True
A755454,Cat,Domestic Shorthair Mix,Blue,2017-08-03 15:15:00,2017-08-07 17:51:00,Adoption,Intact Male,1 month,2017,8,True
A699297,Dog,Pit Bull Mix,White,2015-03-25 11:51:00,2015-05-04 13:36:00,Euthanasia,Intact Male,2 years,2015,5,False
A669095,Dog,Boxer,Black/White,2013-12-14 12:55:00,2013-12-20 15:25:00,Transfer,Intact Male,9 months,2013,12,False
A699356,Dog,German Shepherd Mix,Brown/Black,2015-04-10 17:36:00,2015-04-22 18:53:00,Adoption,Spayed Female,2 years,2015,4,True
A699356,Dog,German Shepherd Mix,Brown/Black,2015-04-10 17:36:00,2015-04-03 17:40:00,Adoption,Spayed Female,2 years,2015,4,True
A741905,Dog,German Shepherd Mix,Black/Brown,2017-01-11 14:11:00,2017-01-18 15:24:00,Transfer,Neutered Male,2 years,2017,1,False
A702723,Dog,Beauceron,Black/Tan,2015-05-17 00:47:00,2015-07-21 19:17:00,Adoption,Intact Male,9 years,2015,7,True
A676709,Cat,Domestic Shorthair Mix,Orange Tabby,2014-04-14 12:25:00,2014-04-14 13:20:00,Transfer,Intact Female,2 weeks,2014,4,False
A431615,Dog,Pit Bull/Chinese Sharpei,Chocolate,2014-05-13 14:00:00,2014-08-01 07:51:00,Adoption,Spayed Female,8 years,2014,8,True
A726275,Cat,Manx Mix,Brown Tabby,2016-05-09 11:35:00,2016-05-12 15:05:00,Transfer,Intact Female,5 years,2016,5,False
A684631,Cat,Siamese Mix,Seal Point,2014-07-26 12:48:00,2014-09-18 11:16:00,Adoption,Intact Female,4 weeks,2014,9,True
A693531,Dog,German Shepherd Mix,Black/Brown,2016-02-23 12:00:00,2014-12-13 17:06:00,Adoption,Spayed Female,1 year,2014,12,True
A693531,Dog,German Shepherd Mix,Black/Brown,2016-02-23 12:00:00,2016-02-24 12:53:00,Return to Owner,Spayed Female,1 year,2016,2,False
A677001,Dog,Pit Bull Mix,Brown,2014-04-18 01:28:00,2014-04-21 17:40:00,Return to Owner,Intact Male,1 year,2014,4,False
A677001,Dog,Pit Bull Mix,Brown,2014-04-18 01:28:00,2014-10-19 11:13:00,Euthanasia,Intact Male,1 year,2014,10,False
A681167,Dog,German Shepherd Mix,Tricolor,2015-01-22 12:01:00,2014-06-13 17:44:00,Return to Owner,Spayed Female,2 years,2014,6,False
A681167,Dog,German Shepherd Mix,Tricolor,2015-01-22 12:01:00,2015-01-07 16:30:00,Return to Owner,Spayed Female,2 years,2015,1,False
A681167,Dog,German Shepherd Mix,Tricolor,2015-01-22 12:01:00,2015-02-08 18:48:00,Adoption,Spayed Female,2 years,2015,2,True
A681167,Dog,German Shepherd Mix,Tricolor,2015-01-22 12:01:00,2015-02-01 18:18:00,Adoption,Spayed Female,2 years,2015,2,True
A681167,Dog,German Shepherd Mix,Tricolor,2015-01-22 12:01:00,2015-02-13 16:33:00,Adoption,Spayed Female,2 years,2015,2,True
A700317,Dog,Labrador Retriever Mix,Black,2015-04-11 17:05:00,2015-04-17 13:05:00,Adoption,Intact Male,2 years,2015,4,True
A679223,Dog,Chihuahua Shorthair Mix,White/Brown,2014-05-17 15:33:00,2014-05-18 12:06:00,Return to Owner,Neutered Male,3 years,2014,5,False
A734136,Cat,Domestic Shorthair Mix,Blue Tabby,2016-09-01 19:46:00,2016-09-09 14:40:00,Transfer,Spayed Female,10 months,2016,9,False
A536506,Dog,Yorkshire Terrier/Border Terrier,Black/Tan,2014-04-22 11:01:00,2014-04-26 18:46:00,Adoption,Spayed Female,7 years,2014,4,True
A673985,Dog,Staffordshire Mix,Black/White,2014-03-05 15:41:00,2014-03-06 13:59:00,Return to Owner,Intact Male,5 years,2014,3,False
A673985,Dog,Staffordshire Mix,Black/White,2014-03-05 15:41:00,2015-04-12 18:00:00,Return to Owner,Intact Male,5 years,2015,4,False
A704350,Cat,Domestic Shorthair Mix,Cream Tabby,2015-06-03 17:15:00,2015-06-07 19:33:00,Adoption,Intact Male,1 month,2015,6,True
A765929,Cat,Domestic Shorthair Mix,Black,2018-02-05 11:55:00,2018-02-03 19:11:00,Transfer,Neutered Male,6 months,2018,2,False
